,Agent_Home_Class_Name,Agent_Home_Class_Name_medium_related_medium_patents,Agent_Home_Class_Name_unrelated,Name,Name_medium_related_medium_patents,Name_unrelated,Agent_ID,Agent_ID_medium_related_medium_patents,Agent_ID_unrelated,Agent_Number_of_Patents_in_Class,Agent_Number_of_Patents_in_Class_medium_related_medium_patents,Agent_Number_of_Patents_in_Class_unrelated,Agent_Home_Class_IPC4,Agent_Home_Class_IPC4_medium_related_medium_patents,Agent_Home_Class_IPC4_unrelated,Relatedness,Relatedness_medium_related_medium_patents,Relatedness_unrelated,Application_Year,Application_Year_medium_related_medium_patents,Application_Year_unrelated
1613213,Medical Preparations,Enzyme Compounds,Layered Products,ANTHONY W SHAW,SUSHIL KUMAR,TAKAKO TAKAHASHI,469933.0,478226.0,451569.0,9.0,4.0,0.0,A61K,C12N,B32B,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613214,Medical Preparations,Enzyme Compounds,Separation,ANTHONY W SHAW,SUSHIL KUMAR,MARK CROCKER,469933.0,478226.0,455581.0,9.0,4.0,0.0,A61K,C12N,B01D,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613215,Medical Preparations,Enzyme Compounds,Marine Propulsion,ANTHONY W SHAW,SUSHIL KUMAR,YUKI TAKAHASHI,469933.0,478226.0,456032.0,9.0,4.0,0.0,A61K,C12N,B63H,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613216,Medical Preparations,Enzyme Compounds,Separation,ANTHONY W SHAW,SUSHIL KUMAR,SHANNON GOAKEY,469933.0,478226.0,461998.0,9.0,4.0,0.0,A61K,C12N,B01D,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613217,Medical Preparations,Enzyme Compounds,Separation,ANTHONY W SHAW,SUSHIL KUMAR,TOSHIO UCHIBORI,469933.0,478226.0,480175.0,9.0,4.0,0.0,A61K,C12N,B01D,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613218,Medical Preparations,Enzyme Compounds,Macromolecular Compositions,ANTHONY W SHAW,SUSHIL KUMAR,LING YU CHENG,469933.0,478226.0,505208.0,9.0,4.0,0.0,A61K,C12N,C08L,0.9523809552192688,0.2857142984867096,0.1428571492433548,1997,,
1613219,Medical Preparations,Analyzing Materials,Electric Motor Control,ANTHONY W SHAW,HITESH K PATEL,HIROYUKI MORITA,469933.0,481591.0,276098.0,9.0,4.0,0.0,A61K,G01N,H02P,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613220,Medical Preparations,Analyzing Materials,Punch Tapes,ANTHONY W SHAW,HITESH K PATEL,HIDEO AOKI,469933.0,481591.0,285450.0,9.0,4.0,0.0,A61K,G01N,G11B,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613221,Medical Preparations,Analyzing Materials,Batteries,ANTHONY W SHAW,HITESH K PATEL,JAY A LABINGER,469933.0,481591.0,324609.0,9.0,4.0,0.0,A61K,G01N,H01M,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613222,Medical Preparations,Analyzing Materials,Capacitors,ANTHONY W SHAW,HITESH K PATEL,MASAYUKU TAKEDA,469933.0,481591.0,353870.0,9.0,4.0,0.0,A61K,G01N,H01G,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613223,Medical Preparations,Analyzing Materials,Optics,ANTHONY W SHAW,HITESH K PATEL,AKIRA ISHIBASHI,469933.0,481591.0,381004.0,9.0,4.0,0.0,A61K,G01N,G02F,0.9523809552192688,0.1428571492433548,0.1428571492433548,1997,,
1613224,Medical Preparations,Analyzing Materials,Ceramics,ANTHONY W SHAW,HITESH K PATEL,ALOISIA STADLER,469933.0,481591.0,412824.0,9.0,4.0,0.0,A61K,G01N,C04B,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613225,Medical Preparations,Analyzing Materials,Coding/Decoding Information,ANTHONY W SHAW,HITESH K PATEL,KYUNG JIN KIM,469933.0,481591.0,413477.0,9.0,4.0,0.0,A61K,G01N,H03M,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613226,Medical Preparations,Analyzing Materials,Water Treatment,ANTHONY W SHAW,HITESH K PATEL,MASAO KONDO,469933.0,481591.0,426032.0,9.0,4.0,0.0,A61K,G01N,C02F,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613227,Medical Preparations,Analyzing Materials,Animal Feed,ANTHONY W SHAW,HITESH K PATEL,YVES CHEVREMONT,469933.0,481591.0,450953.0,9.0,4.0,0.0,A61K,G01N,A23K,0.9523809552192688,0.1428571492433548,0.190476194024086,1997,,
1613228,Medical Preparations,Analyzing Materials,Layered Products,ANTHONY W SHAW,HITESH K PATEL,TAKAKO TAKAHASHI,469933.0,481591.0,451569.0,9.0,4.0,0.0,A61K,G01N,B32B,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613229,Medical Preparations,Analyzing Materials,Separation,ANTHONY W SHAW,HITESH K PATEL,MARK CROCKER,469933.0,481591.0,455581.0,9.0,4.0,0.0,A61K,G01N,B01D,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613230,Medical Preparations,Analyzing Materials,Marine Propulsion,ANTHONY W SHAW,HITESH K PATEL,YUKI TAKAHASHI,469933.0,481591.0,456032.0,9.0,4.0,0.0,A61K,G01N,B63H,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613231,Medical Preparations,Analyzing Materials,Separation,ANTHONY W SHAW,HITESH K PATEL,SHANNON GOAKEY,469933.0,481591.0,461998.0,9.0,4.0,0.0,A61K,G01N,B01D,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613232,Medical Preparations,Analyzing Materials,Separation,ANTHONY W SHAW,HITESH K PATEL,TOSHIO UCHIBORI,469933.0,481591.0,480175.0,9.0,4.0,0.0,A61K,G01N,B01D,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613233,Medical Preparations,Analyzing Materials,Macromolecular Compositions,ANTHONY W SHAW,HITESH K PATEL,LING YU CHENG,469933.0,481591.0,505208.0,9.0,4.0,0.0,A61K,G01N,C08L,0.9523809552192688,0.1428571492433548,0.1428571492433548,1997,,
1613234,Medical Preparations,Analyzing Materials,Electric Motor Control,ANTHONY W SHAW,YVONNE SHIMSHOCK,HIROYUKI MORITA,469933.0,500266.0,276098.0,9.0,2.0,0.0,A61K,G01N,H02P,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613235,Medical Preparations,Analyzing Materials,Punch Tapes,ANTHONY W SHAW,YVONNE SHIMSHOCK,HIDEO AOKI,469933.0,500266.0,285450.0,9.0,2.0,0.0,A61K,G01N,G11B,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613236,Medical Preparations,Analyzing Materials,Batteries,ANTHONY W SHAW,YVONNE SHIMSHOCK,JAY A LABINGER,469933.0,500266.0,324609.0,9.0,2.0,0.0,A61K,G01N,H01M,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613237,Medical Preparations,Analyzing Materials,Capacitors,ANTHONY W SHAW,YVONNE SHIMSHOCK,MASAYUKU TAKEDA,469933.0,500266.0,353870.0,9.0,2.0,0.0,A61K,G01N,H01G,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613238,Medical Preparations,Analyzing Materials,Optics,ANTHONY W SHAW,YVONNE SHIMSHOCK,AKIRA ISHIBASHI,469933.0,500266.0,381004.0,9.0,2.0,0.0,A61K,G01N,G02F,0.9523809552192688,0.1428571492433548,0.1428571492433548,1997,,
1613239,Medical Preparations,Analyzing Materials,Ceramics,ANTHONY W SHAW,YVONNE SHIMSHOCK,ALOISIA STADLER,469933.0,500266.0,412824.0,9.0,2.0,0.0,A61K,G01N,C04B,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613240,Medical Preparations,Analyzing Materials,Coding/Decoding Information,ANTHONY W SHAW,YVONNE SHIMSHOCK,KYUNG JIN KIM,469933.0,500266.0,413477.0,9.0,2.0,0.0,A61K,G01N,H03M,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613241,Medical Preparations,Analyzing Materials,Water Treatment,ANTHONY W SHAW,YVONNE SHIMSHOCK,MASAO KONDO,469933.0,500266.0,426032.0,9.0,2.0,0.0,A61K,G01N,C02F,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613242,Medical Preparations,Analyzing Materials,Animal Feed,ANTHONY W SHAW,YVONNE SHIMSHOCK,YVES CHEVREMONT,469933.0,500266.0,450953.0,9.0,2.0,0.0,A61K,G01N,A23K,0.9523809552192688,0.1428571492433548,0.190476194024086,1997,,
1613243,Medical Preparations,Analyzing Materials,Layered Products,ANTHONY W SHAW,YVONNE SHIMSHOCK,TAKAKO TAKAHASHI,469933.0,500266.0,451569.0,9.0,2.0,0.0,A61K,G01N,B32B,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613244,Medical Preparations,Analyzing Materials,Separation,ANTHONY W SHAW,YVONNE SHIMSHOCK,MARK CROCKER,469933.0,500266.0,455581.0,9.0,2.0,0.0,A61K,G01N,B01D,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613245,Medical Preparations,Analyzing Materials,Marine Propulsion,ANTHONY W SHAW,YVONNE SHIMSHOCK,YUKI TAKAHASHI,469933.0,500266.0,456032.0,9.0,2.0,0.0,A61K,G01N,B63H,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613246,Medical Preparations,Analyzing Materials,Separation,ANTHONY W SHAW,YVONNE SHIMSHOCK,SHANNON GOAKEY,469933.0,500266.0,461998.0,9.0,2.0,0.0,A61K,G01N,B01D,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613247,Medical Preparations,Analyzing Materials,Separation,ANTHONY W SHAW,YVONNE SHIMSHOCK,TOSHIO UCHIBORI,469933.0,500266.0,480175.0,9.0,2.0,0.0,A61K,G01N,B01D,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613248,Medical Preparations,Analyzing Materials,Macromolecular Compositions,ANTHONY W SHAW,YVONNE SHIMSHOCK,LING YU CHENG,469933.0,500266.0,505208.0,9.0,2.0,0.0,A61K,G01N,C08L,0.9523809552192688,0.1428571492433548,0.1428571492433548,1997,,
1613249,Medical Preparations,Analyzing Materials,Electric Motor Control,ANTHONY W SHAW,TIMOTHY HERPIN,HIROYUKI MORITA,469933.0,500267.0,276098.0,9.0,3.0,0.0,A61K,G01N,H02P,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613250,Medical Preparations,Analyzing Materials,Punch Tapes,ANTHONY W SHAW,TIMOTHY HERPIN,HIDEO AOKI,469933.0,500267.0,285450.0,9.0,3.0,0.0,A61K,G01N,G11B,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613251,Medical Preparations,Analyzing Materials,Batteries,ANTHONY W SHAW,TIMOTHY HERPIN,JAY A LABINGER,469933.0,500267.0,324609.0,9.0,3.0,0.0,A61K,G01N,H01M,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613252,Medical Preparations,Analyzing Materials,Capacitors,ANTHONY W SHAW,TIMOTHY HERPIN,MASAYUKU TAKEDA,469933.0,500267.0,353870.0,9.0,3.0,0.0,A61K,G01N,H01G,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613253,Medical Preparations,Analyzing Materials,Optics,ANTHONY W SHAW,TIMOTHY HERPIN,AKIRA ISHIBASHI,469933.0,500267.0,381004.0,9.0,3.0,0.0,A61K,G01N,G02F,0.9523809552192688,0.1428571492433548,0.1428571492433548,1997,,
1613254,Medical Preparations,Analyzing Materials,Ceramics,ANTHONY W SHAW,TIMOTHY HERPIN,ALOISIA STADLER,469933.0,500267.0,412824.0,9.0,3.0,0.0,A61K,G01N,C04B,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613255,Medical Preparations,Analyzing Materials,Coding/Decoding Information,ANTHONY W SHAW,TIMOTHY HERPIN,KYUNG JIN KIM,469933.0,500267.0,413477.0,9.0,3.0,0.0,A61K,G01N,H03M,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613256,Medical Preparations,Analyzing Materials,Water Treatment,ANTHONY W SHAW,TIMOTHY HERPIN,MASAO KONDO,469933.0,500267.0,426032.0,9.0,3.0,0.0,A61K,G01N,C02F,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613257,Medical Preparations,Analyzing Materials,Animal Feed,ANTHONY W SHAW,TIMOTHY HERPIN,YVES CHEVREMONT,469933.0,500267.0,450953.0,9.0,3.0,0.0,A61K,G01N,A23K,0.9523809552192688,0.1428571492433548,0.190476194024086,1997,,
1613258,Medical Preparations,Analyzing Materials,Layered Products,ANTHONY W SHAW,TIMOTHY HERPIN,TAKAKO TAKAHASHI,469933.0,500267.0,451569.0,9.0,3.0,0.0,A61K,G01N,B32B,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613259,Medical Preparations,Analyzing Materials,Separation,ANTHONY W SHAW,TIMOTHY HERPIN,MARK CROCKER,469933.0,500267.0,455581.0,9.0,3.0,0.0,A61K,G01N,B01D,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613260,Medical Preparations,Analyzing Materials,Marine Propulsion,ANTHONY W SHAW,TIMOTHY HERPIN,YUKI TAKAHASHI,469933.0,500267.0,456032.0,9.0,3.0,0.0,A61K,G01N,B63H,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613261,Medical Preparations,Analyzing Materials,Separation,ANTHONY W SHAW,TIMOTHY HERPIN,SHANNON GOAKEY,469933.0,500267.0,461998.0,9.0,3.0,0.0,A61K,G01N,B01D,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613262,Medical Preparations,Analyzing Materials,Separation,ANTHONY W SHAW,TIMOTHY HERPIN,TOSHIO UCHIBORI,469933.0,500267.0,480175.0,9.0,3.0,0.0,A61K,G01N,B01D,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613263,Medical Preparations,Analyzing Materials,Macromolecular Compositions,ANTHONY W SHAW,TIMOTHY HERPIN,LING YU CHENG,469933.0,500267.0,505208.0,9.0,3.0,0.0,A61K,G01N,C08L,0.9523809552192688,0.1428571492433548,0.1428571492433548,1997,,
1613264,Medical Preparations,Analyzing Materials,Electric Motor Control,ANTHONY W SHAW,STEPHEN D HARRISON,HIROYUKI MORITA,469933.0,519866.0,276098.0,9.0,3.0,0.0,A61K,G01N,H02P,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613265,Medical Preparations,Analyzing Materials,Punch Tapes,ANTHONY W SHAW,STEPHEN D HARRISON,HIDEO AOKI,469933.0,519866.0,285450.0,9.0,3.0,0.0,A61K,G01N,G11B,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613266,Medical Preparations,Analyzing Materials,Batteries,ANTHONY W SHAW,STEPHEN D HARRISON,JAY A LABINGER,469933.0,519866.0,324609.0,9.0,3.0,0.0,A61K,G01N,H01M,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613267,Medical Preparations,Analyzing Materials,Capacitors,ANTHONY W SHAW,STEPHEN D HARRISON,MASAYUKU TAKEDA,469933.0,519866.0,353870.0,9.0,3.0,0.0,A61K,G01N,H01G,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613268,Medical Preparations,Analyzing Materials,Optics,ANTHONY W SHAW,STEPHEN D HARRISON,AKIRA ISHIBASHI,469933.0,519866.0,381004.0,9.0,3.0,0.0,A61K,G01N,G02F,0.9523809552192688,0.1428571492433548,0.1428571492433548,1997,,
1613269,Medical Preparations,Analyzing Materials,Ceramics,ANTHONY W SHAW,STEPHEN D HARRISON,ALOISIA STADLER,469933.0,519866.0,412824.0,9.0,3.0,0.0,A61K,G01N,C04B,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613270,Medical Preparations,Analyzing Materials,Coding/Decoding Information,ANTHONY W SHAW,STEPHEN D HARRISON,KYUNG JIN KIM,469933.0,519866.0,413477.0,9.0,3.0,0.0,A61K,G01N,H03M,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613271,Medical Preparations,Analyzing Materials,Water Treatment,ANTHONY W SHAW,STEPHEN D HARRISON,MASAO KONDO,469933.0,519866.0,426032.0,9.0,3.0,0.0,A61K,G01N,C02F,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613272,Medical Preparations,Analyzing Materials,Animal Feed,ANTHONY W SHAW,STEPHEN D HARRISON,YVES CHEVREMONT,469933.0,519866.0,450953.0,9.0,3.0,0.0,A61K,G01N,A23K,0.9523809552192688,0.1428571492433548,0.190476194024086,1997,,
1613273,Medical Preparations,Analyzing Materials,Layered Products,ANTHONY W SHAW,STEPHEN D HARRISON,TAKAKO TAKAHASHI,469933.0,519866.0,451569.0,9.0,3.0,0.0,A61K,G01N,B32B,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613274,Medical Preparations,Analyzing Materials,Separation,ANTHONY W SHAW,STEPHEN D HARRISON,MARK CROCKER,469933.0,519866.0,455581.0,9.0,3.0,0.0,A61K,G01N,B01D,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613275,Medical Preparations,Analyzing Materials,Marine Propulsion,ANTHONY W SHAW,STEPHEN D HARRISON,YUKI TAKAHASHI,469933.0,519866.0,456032.0,9.0,3.0,0.0,A61K,G01N,B63H,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613276,Medical Preparations,Analyzing Materials,Separation,ANTHONY W SHAW,STEPHEN D HARRISON,SHANNON GOAKEY,469933.0,519866.0,461998.0,9.0,3.0,0.0,A61K,G01N,B01D,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613277,Medical Preparations,Analyzing Materials,Separation,ANTHONY W SHAW,STEPHEN D HARRISON,TOSHIO UCHIBORI,469933.0,519866.0,480175.0,9.0,3.0,0.0,A61K,G01N,B01D,0.9523809552192688,0.1428571492433548,0.0,1997,,
1613278,Medical Preparations,Analyzing Materials,Macromolecular Compositions,ANTHONY W SHAW,STEPHEN D HARRISON,LING YU CHENG,469933.0,519866.0,505208.0,9.0,3.0,0.0,A61K,G01N,C08L,0.9523809552192688,0.1428571492433548,0.1428571492433548,1997,,
1613279,Medical Preparations,Non-Metallic Elements,Electric Motor Control,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,HIROYUKI MORITA,474727.0,398707.0,276098.0,6.0,2.0,0.0,A61K,C01B,H02P,0.9523809552192688,0.3333333432674408,0.0,1997,,
1613280,Medical Preparations,Non-Metallic Elements,Punch Tapes,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,HIDEO AOKI,474727.0,398707.0,285450.0,6.0,2.0,0.0,A61K,C01B,G11B,0.9523809552192688,0.3333333432674408,0.0,1997,,
1613281,Medical Preparations,Non-Metallic Elements,Batteries,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,JAY A LABINGER,474727.0,398707.0,324609.0,6.0,2.0,0.0,A61K,C01B,H01M,0.9523809552192688,0.3333333432674408,0.0,1997,,
1613282,Medical Preparations,Non-Metallic Elements,Capacitors,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,MASAYUKU TAKEDA,474727.0,398707.0,353870.0,6.0,2.0,0.0,A61K,C01B,H01G,0.9523809552192688,0.3333333432674408,0.0,1997,,
1613283,Medical Preparations,Non-Metallic Elements,Optics,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,AKIRA ISHIBASHI,474727.0,398707.0,381004.0,6.0,2.0,0.0,A61K,C01B,G02F,0.9523809552192688,0.3333333432674408,0.1428571492433548,1997,,
1613284,Medical Preparations,Non-Metallic Elements,Ceramics,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,ALOISIA STADLER,474727.0,398707.0,412824.0,6.0,2.0,0.0,A61K,C01B,C04B,0.9523809552192688,0.3333333432674408,0.0,1997,,
1613285,Medical Preparations,Non-Metallic Elements,Coding/Decoding Information,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,KYUNG JIN KIM,474727.0,398707.0,413477.0,6.0,2.0,0.0,A61K,C01B,H03M,0.9523809552192688,0.3333333432674408,0.0,1997,,
1613286,Medical Preparations,Non-Metallic Elements,Water Treatment,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,MASAO KONDO,474727.0,398707.0,426032.0,6.0,2.0,0.0,A61K,C01B,C02F,0.9523809552192688,0.3333333432674408,0.0,1997,,
1613287,Medical Preparations,Non-Metallic Elements,Animal Feed,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,YVES CHEVREMONT,474727.0,398707.0,450953.0,6.0,2.0,0.0,A61K,C01B,A23K,0.9523809552192688,0.3333333432674408,0.190476194024086,1997,,
1613288,Medical Preparations,Non-Metallic Elements,Layered Products,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,TAKAKO TAKAHASHI,474727.0,398707.0,451569.0,6.0,2.0,0.0,A61K,C01B,B32B,0.9523809552192688,0.3333333432674408,0.0,1997,,
1613289,Medical Preparations,Non-Metallic Elements,Separation,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,MARK CROCKER,474727.0,398707.0,455581.0,6.0,2.0,0.0,A61K,C01B,B01D,0.9523809552192688,0.3333333432674408,0.0,1997,,
1613290,Medical Preparations,Non-Metallic Elements,Marine Propulsion,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,YUKI TAKAHASHI,474727.0,398707.0,456032.0,6.0,2.0,0.0,A61K,C01B,B63H,0.9523809552192688,0.3333333432674408,0.0,1997,,
1613291,Medical Preparations,Non-Metallic Elements,Separation,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,SHANNON GOAKEY,474727.0,398707.0,461998.0,6.0,2.0,0.0,A61K,C01B,B01D,0.9523809552192688,0.3333333432674408,0.0,1997,,
1613292,Medical Preparations,Non-Metallic Elements,Separation,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,TOSHIO UCHIBORI,474727.0,398707.0,480175.0,6.0,2.0,0.0,A61K,C01B,B01D,0.9523809552192688,0.3333333432674408,0.0,1997,,
1613293,Medical Preparations,Non-Metallic Elements,Macromolecular Compositions,CYNTHIA DARSHINI JESUDASON,HIROYUKI MONZEN,LING YU CHENG,474727.0,398707.0,505208.0,6.0,2.0,0.0,A61K,C01B,C08L,0.9523809552192688,0.3333333432674408,0.1428571492433548,1997,,
1613294,Medical Preparations,Enzyme Compounds,Electric Motor Control,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,HIROYUKI MORITA,474727.0,438331.0,276098.0,6.0,2.0,0.0,A61K,C12N,H02P,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613295,Medical Preparations,Enzyme Compounds,Punch Tapes,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,HIDEO AOKI,474727.0,438331.0,285450.0,6.0,2.0,0.0,A61K,C12N,G11B,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613296,Medical Preparations,Enzyme Compounds,Batteries,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,JAY A LABINGER,474727.0,438331.0,324609.0,6.0,2.0,0.0,A61K,C12N,H01M,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613297,Medical Preparations,Enzyme Compounds,Capacitors,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,MASAYUKU TAKEDA,474727.0,438331.0,353870.0,6.0,2.0,0.0,A61K,C12N,H01G,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613298,Medical Preparations,Enzyme Compounds,Optics,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,AKIRA ISHIBASHI,474727.0,438331.0,381004.0,6.0,2.0,0.0,A61K,C12N,G02F,0.9523809552192688,0.2857142984867096,0.1428571492433548,1997,,
1613299,Medical Preparations,Enzyme Compounds,Ceramics,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,ALOISIA STADLER,474727.0,438331.0,412824.0,6.0,2.0,0.0,A61K,C12N,C04B,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613300,Medical Preparations,Enzyme Compounds,Coding/Decoding Information,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,KYUNG JIN KIM,474727.0,438331.0,413477.0,6.0,2.0,0.0,A61K,C12N,H03M,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613301,Medical Preparations,Enzyme Compounds,Water Treatment,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,MASAO KONDO,474727.0,438331.0,426032.0,6.0,2.0,0.0,A61K,C12N,C02F,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613302,Medical Preparations,Enzyme Compounds,Animal Feed,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,YVES CHEVREMONT,474727.0,438331.0,450953.0,6.0,2.0,0.0,A61K,C12N,A23K,0.9523809552192688,0.2857142984867096,0.190476194024086,1997,,
1613303,Medical Preparations,Enzyme Compounds,Layered Products,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,TAKAKO TAKAHASHI,474727.0,438331.0,451569.0,6.0,2.0,0.0,A61K,C12N,B32B,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613304,Medical Preparations,Enzyme Compounds,Separation,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,MARK CROCKER,474727.0,438331.0,455581.0,6.0,2.0,0.0,A61K,C12N,B01D,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613305,Medical Preparations,Enzyme Compounds,Marine Propulsion,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,YUKI TAKAHASHI,474727.0,438331.0,456032.0,6.0,2.0,0.0,A61K,C12N,B63H,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613306,Medical Preparations,Enzyme Compounds,Separation,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,SHANNON GOAKEY,474727.0,438331.0,461998.0,6.0,2.0,0.0,A61K,C12N,B01D,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613307,Medical Preparations,Enzyme Compounds,Separation,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,TOSHIO UCHIBORI,474727.0,438331.0,480175.0,6.0,2.0,0.0,A61K,C12N,B01D,0.9523809552192688,0.2857142984867096,0.0,1997,,
1613308,Medical Preparations,Enzyme Compounds,Macromolecular Compositions,CYNTHIA DARSHINI JESUDASON,TAISUKE INAGAKI,LING YU CHENG,474727.0,438331.0,505208.0,6.0,2.0,0.0,A61K,C12N,C08L,0.9523809552192688,0.2857142984867096,0.1428571492433548,1997,,
1613309,Medical Preparations,Measuring Enzymes,Electric Motor Control,CYNTHIA DARSHINI JESUDASON,GREGOR ZLOKARNIK,HIROYUKI MORITA,474727.0,453500.0,276098.0,6.0,3.0,0.0,A61K,C12Q,H02P,0.9523809552192688,0.4285714328289032,0.0,1997,,
1613310,Medical Preparations,Measuring Enzymes,Punch Tapes,CYNTHIA DARSHINI JESUDASON,GREGOR ZLOKARNIK,HIDEO AOKI,474727.0,453500.0,285450.0,6.0,3.0,0.0,A61K,C12Q,G11B,0.9523809552192688,0.4285714328289032,0.0,1997,,
1613311,Medical Preparations,Measuring Enzymes,Batteries,CYNTHIA DARSHINI JESUDASON,GREGOR ZLOKARNIK,JAY A LABINGER,474727.0,453500.0,324609.0,6.0,3.0,0.0,A61K,C12Q,H01M,0.9523809552192688,0.4285714328289032,0.0,1997,,
1613312,Medical Preparations,Measuring Enzymes,Capacitors,CYNTHIA DARSHINI JESUDASON,GREGOR ZLOKARNIK,MASAYUKU TAKEDA,474727.0,453500.0,353870.0,6.0,3.0,0.0,A61K,C12Q,H01G,0.9523809552192688,0.4285714328289032,0.0,1997,,
1613313,Medical Preparations,Measuring Enzymes,Optics,CYNTHIA DARSHINI JESUDASON,GREGOR ZLOKARNIK,AKIRA ISHIBASHI,474727.0,453500.0,381004.0,6.0,3.0,0.0,A61K,C12Q,G02F,0.9523809552192688,0.4285714328289032,0.1428571492433548,1997,,
